,channelId,pness,bias
31622,UChzGpLb-5lOcdyNtkbeL-qA,0.5396358548474947,No-Label
31623,UChzJTbxs5kTvxgAklhCwh3A,0.5942657927059884,No-Label
31624,UChzLOmjciiKZtfovZNDQ6kA,0.5359738285750877,No-Label
31625,UChzLZJo-SxuPHz-oYKAIC_g,0.46541202191156456,No-Label
31626,UChzM3rKP9jGZgSgERC3W8LA,0.42497621776103073,No-Label
31627,UChzTrxI1Cg9MmdznI12xKZQ,0.7325353295234929,No-Label
31628,UChzdk2cqwRe1zKP_y6BJx6w,0.463661165154532,No-Label
31629,UCi-1bvDwzwBq0OFKiF2atkg,0.5142879462088092,No-Label
31630,UCi-5OZ2tYuwMLIcEyOsbdRA,0.7138060936639871,No-Label
31631,UCi-8tztOUytd4IxIIQuWbrQ,0.6087547482059731,No-Label
31632,UCi-FsMlS8zI7NItmpNHirlQ,0.6245589429129759,No-Label
31633,UCi-INxdmFSrTrT95xU0sBpg,0.6213428853905524,No-Label
31634,UCi-PULMg2eD_v5AO0PlW4sg,0.5416064652758096,No-Label
31635,UCi-Pcc709EefbggMuGABWOA,0.3656450861290136,No-Label
31636,UCi-QR0jFereBXjU9SBxcdeg,0.5815451338312946,No-Label
31637,UCi-RZ7vfVP-wOjlJcBLH9PQ,0.4668904896344693,No-Label
31638,UCi-_UkGE5zWegBwI8kqlnzg,0.4396195389728406,No-Label
31639,UCi-eH8ETth4jNcbNncsHWaw,0.45932850464968944,No-Label
31640,UCi-karfapZ7FB8VILQ0JTiA,0.41787039041154894,No-Label
31641,UCi-pHkJVWCyXR7_Qb9flVuw,0.54717355110124,No-Label
31642,UCi-zKpTgJWHlEveVlxRLnGQ,0.45904494411552604,No-Label
31643,UCi05TWluMO9aCDpYrDLx8rA,0.43008152678733536,No-Label
31644,UCi0AqmA_3DGPFCu5qY0LLSg,0.5262666182004008,No-Label
31645,UCi0LydWaEUy3Vx8flL29ebQ,0.6482064574164267,No-Label
31646,UCi0RVNEhrjEotBv-WupLmzg,0.4341713461452895,No-Label
31647,UCi0TFuqj6eND-mJRf8i2Tnw,0.7084821731642024,No-Label
31648,UCi0_5nJ6u7FNAmEkKJqmmzQ,0.4480931919884885,No-Label
31649,UCi0iJvEVojAqg-OBp0X364Q,0.5828647528467681,No-Label
31650,UCi0jBGKMYsoefrRSjyUADag,0.3830887689106966,No-Label
31651,UCi0o9irT_KUpHmACT2VLiwg,0.5287982978376901,No-Label
31652,UCi0r7qJnZuXqS9-bffgOs9g,0.5473490871348328,No-Label
31653,UCi0wGXQDGBII57HVdUG-Aog,0.34635700938816094,No-Label
31654,UCi11BanWXPpgaw81exqYRWQ,0.4040772527831753,No-Label
31655,UCi14bJWs6zQFmDtkCel8nIw,0.5634155706399543,No-Label
31656,UCi1chiZPrJZjk7iwi093kfQ,0.7113312645232319,No-Label
31657,UCi1mYtUWs0JRkPl6bNVRL_Q,0.5131668377235654,No-Label
31658,UCi1mmBh_y1hPmuU6cqpgAqA,0.6671816276690814,No-Label
31659,UCi1ynaf3mWz-mgim7LvqjzQ,0.6728144418514009,No-Label
31660,UCi1z2e3LwosX3kvAbWdBB2A,0.5373226066048413,No-Label
31661,UCi21kdsRsgYxm--sCV_gKeQ,0.24358303766899408,No-Label
31662,UCi2Es3IjYHy_k49myGQ_9aQ,0.4660419996306782,No-Label
31663,UCi2G5aQTN0YwGIfnt1u7Nbg,0.5858515267510258,No-Label
31664,UCi2GvGxxkaPP4e9tH0AcCRA,0.41733803453930957,No-Label
31665,UCi2KNss4Yx73NG0JARSFe0A,0.6269430695151954,No-Label
31666,UCi2R9-MhP3CJLSlz8jOVldg,0.6068537557492555,No-Label
31667,UCi2TIu8lLuGFKEcLCBbWloA,0.7206271341209167,No-Label
31668,UCi2afLUN2HQFg5s-ofyB1Xw,0.414740590286879,No-Label
31669,UCi2qHfRMVEI_yHH90gZBevQ,0.7257133774582084,No-Label
31670,UCi2rNogXeswPLmcHxl7tHPA,0.7117469079524201,No-Label
31671,UCi33DX7KG3M3bI0ipjOP2Eg,0.5320075473895556,No-Label
31672,UCi38HMIvRpGgMJ0Tlm1WYdw,0.8136147531181662,No-Label
31673,UCi3C2FXS0lp7oYVbGKTg2qA,0.4810380342321956,No-Label
31674,UCi3GT08RqryJMN8sf6a-Rmg,0.46055847863107297,No-Label
31675,UCi3H6Lf-Q_WskAME26pHWSg,0.6199686406143824,No-Label
31676,UCi3M2mzQBc9sjfl1TzWCWgQ,0.5260900386390065,No-Label
31677,UCi3OE-aN09WOcN9d2stCvPg,0.5756787489814114,No-Label
31678,UCi3RdvCWYMzdF-iUgG_0xLQ,0.5573753334826604,No-Label
31679,UCi3jMEIqgvpcjbeLapWJ-UQ,0.5092530234992194,No-Label
31680,UCi3onjs7UU2Z64i3RrVci-Q,0.6728399902740255,No-Label
31681,UCi3wQ9w5N-jnzr1NO9uiO_g,0.4039730576500235,No-Label
31682,UCi409EnsFG1RwSbulmx65eA,0.492057421308818,No-Label
31683,UCi4EDAgjULwwNBHOg1aaCig,0.5517511935057473,No-Label
31684,UCi4UZoZM0Iw9_tTeRjZd_bA,0.5323027920092204,No-Label
31685,UCi4_eFlo3rvZokGUXB_WoLQ,0.5835925514145416,No-Label
31686,UCi4clNCkpuz4yHD1rvMUYdg,0.5666454910579144,No-Label
31687,UCi4dlxQewvhPjotIMs8NHzg,0.44618778415319355,No-Label
31688,UCi4fcBVyo4CAnmdgXeO-NvA,0.769228789784757,No-Label
31689,UCi4s3kO1-xxCDaw8yX56umw,0.647028403242551,No-Label
31690,UCi4yxnyO5H6niscXqEKLwWw,0.46427027554402633,No-Label
31691,UCi5EIu8SCZ0DV-Gdui4QDiA,0.5676307892391688,No-Label
31692,UCi5GMcLWnJsbiG_Bs9Ifc4g,0.3107865992034834,No-Label
31693,UCi5N_uAqApEUIlg32QzkPlg,0.825539950633589,No-Label
31694,UCi5QmBRLLgEQYHD34RYkoAQ,0.6813449434577351,No-Label
31695,UCi5RTzzeCFurWTPLm8usDkQ,0.6415952519324807,No-Label
31696,UCi5_jmhcvmj3cyo9JHh6UnA,0.6092261011227421,No-Label
31697,UCi5cXhqyL1sndNnuyUVVlhg,0.6498030702113916,No-Label
31698,UCi5iiEyLwSLvlqnMi02u5gQ,0.7234110469215105,No-Label
31699,UCi5pr6jdzVMWNObsiiAYpEA,0.7689551191104453,No-Label
31700,UCi5rAFWwmD7wu78Zz-z9RgQ,0.6700189109062211,No-Label
31701,UCi5vt68L_LY7SWnZeO1ky0w,0.5107566137013084,No-Label
31702,UCi66uG_I878tcnbIhN7KRcg,0.40764179325193045,No-Label
31703,UCi6JfFhYxVxl3_XFVNVVKmQ,0.5836893088534121,No-Label
31704,UCi6JtCVy4XKu4BSG-AE2chg,0.6031335805845806,No-Label
31705,UCi6Mqacf1b6aieHCoY6aqYg,0.521481938308841,No-Label
31706,UCi6jTFJAgL16-KknynFtlKA,0.7665536276529015,No-Label
31707,UCi6roWLrNBmXCCF8URGQE3A,0.4851426295788481,No-Label
31708,UCi6snlTgnjOrADLCEGvbU6A,0.39665450936934704,No-Label
31709,UCi7BsyeNmdfZa37Ep8kl2LQ,0.7684337947134785,No-Label
31710,UCi7Cbr-F3zFQjwafFh5RWJA,0.6169844874616552,No-Label
31711,UCi7GJNg51C3jgmYTUwqoUXA,0.715115712158947,No-Label
31712,UCi7RNWcIS1LyS-MDUdKRbPw,0.5098180988801655,No-Label
31713,UCi7SfadZr52GEftEgYEZL4A,0.48608784861501564,No-Label
31714,UCi7Zk9baY1tvdlgxIML8MXg,0.7308471805738719,No-Label
31715,UCi7cIUhc2tuAf6_3FrKgcfg,0.5506654493957108,No-Label
31716,UCi7eZm4CkFiLEZ4tF4Er4lA,0.5199994185994024,No-Label
31717,UCi7egjf0JDHuhznWugXq4hA,0.4513561227023267,No-Label
31718,UCi7jxgIOxcRaF4Q54U7lF3g,0.8463264955766374,No-Label
31719,UCi7l9chXMljpUft67vw78qw,0.7055352429366915,No-Label
31720,UCi7mbPVJGTG29pUS4lOG4pw,0.6112294200721003,No-Label
31721,UCi855uU2Nhp43kT2GXFnxqg,0.4544387433101278,No-Label
31722,UCi85gHdfzoOqI9qxOV-zOsQ,0.6935453658524873,No-Label
31723,UCi8CfM_BBJA6jBvE2GzD0UQ,0.4430969429587418,No-Label
31724,UCi8IX8CVCHRKiLV_eCWEKNA,0.6643226099364509,No-Label
31725,UCi8PYovluicFUUD_YxJIcMA,0.555810385365947,No-Label
31726,UCi8QgZckGYg3RFvEbdkMWfg,0.41042440321757107,No-Label
31727,UCi8UNRmZpgCAYXUtyWQnhag,0.686864660372105,No-Label
31728,UCi8e0iOVk1fEOogdfu4YgfA,0.6776520931446471,No-Label
31729,UCi8lrFtRAPuL3iCxmKATRtQ,0.4199009665571841,No-Label
31730,UCi8n36NkW2uCQSFZNiYtuMQ,0.7047005473521719,No-Label
31731,UCi8vPG6uMxIjoZMhLLX2BkQ,0.5921827693034288,No-Label
31732,UCi8wqezBudeAiTdKOX571ug,0.6451182673810134,No-Label
31733,UCi8xUU_lg3zr8UcBXLdEheQ,0.6475465020716078,No-Label
31734,UCi9KMSewTQ2lhYLaFZRGUzg,0.6012750980933772,No-Label
31735,UCi9LaoY3GbqCdbbRyaQ5_vA,0.7427321290406387,No-Label
31736,UCi9SjOgQgUBedh298NLTplQ,0.42444109371454875,No-Label
31737,UCi9SqUCnW_flgsrl6_PRJFQ,0.5294771060611747,No-Label
31738,UCi9gwNcBdNTfU8XXa1Dw66A,0.427697403231634,No-Label
31739,UCi9lvMuNrySHqoFfiOLcudQ,0.7037522899976021,No-Label
31740,UCi9mzS8H-ez_30w5SCL2dmw,0.4409163217653526,No-Label
31741,UCi9pPbOt7pdZxLKz0yGFhcw,0.4012194674073007,No-Label
31742,UCiA9R5n9sR06RgGGigkY5RA,0.675489748654512,No-Label
31743,UCiADlH2GCEbwpnHcbFviheQ,0.45732392993202514,No-Label
31744,UCiAInBL9kUzz1XRxk66v-gw,0.38729792103989547,No-Label
31745,UCiAK_U-vD5zcL8Bh9sberCw,0.4824343778450972,No-Label
31746,UCiAOEmpWfOdHCuWpiAzjNOw,0.6520758980912117,No-Label
31747,UCiAQ_BTRlQhv8VutVJwmWdw,0.7441305749003962,No-Label
31748,UCiAcuTMKc_WBQGFjtPnjxJQ,0.582597758321652,No-Label
31749,UCiAej2SO1sEdjj5S2RnbIhg,0.5173655881031285,No-Label
31750,UCiAkukrUIRCwaLaFx_MJq7Q,0.8200220118881973,No-Label
31751,UCiAq_SU0ED1C6vWFMnw8Ekg,0.7092849072270799,No-Label
31752,UCiB202OH2jNpS5oIRD7GEXg,0.2985957641753998,No-Label
31753,UCiB2VwnJoPDDq26pB7y4H8g,0.5628428863397186,No-Label
31754,UCiB8h9jD2Mlxx96ZFnGDSJw,0.8255419807358235,No-Label
31755,UCiB9hKo3dMN5WRYtN3N8qNA,0.41041340434014045,No-Label
31756,UCiBBtnxr0y43SuKEw5hUGhQ,0.5798471649091889,No-Label
31757,UCiBD-BpwTooWML8IJZ609sg,0.47270495556210196,No-Label
31758,UCiBRvd_WgBNiq0CPmCVSFGw,0.612300952976801,No-Label
31759,UCiBfJwdccWBds1hrhxOLFZA,0.409933665117861,No-Label
31760,UCiBgK94oWs_x2wszFD-nlEQ,0.6245077243734156,No-Label
31761,UCiBwt71hOgx2qnga5OOpRaA,0.5273505463343933,No-Label
31762,UCiBxZWamaDdlemljJ3aGPZQ,0.43290663702961774,No-Label
31763,UCiC9uvJxy0Ax5-jcd5QDkmA,0.6305310257014223,No-Label
31764,UCiCG0ehE-Zc9GnwCcFqtAhw,0.6860316249854044,No-Label
31765,UCiCPv2sV_D3FqMRzzUFA2Fg,0.7903222075119548,No-Label
31766,UCiCRkbKT5rccLcur2nv3jkA,0.46654322082292604,No-Label
31767,UCiCipD2x9YBoKj5JhTarbOA,0.5582706882874022,No-Label
31768,UCiCnPASJ1FRx6IZTy1mxXvQ,0.5287105108744741,No-Label
31769,UCiDEipnpKSednqr-obeRfgg,0.5494783634793258,No-Label
31770,UCiDJtJKMICpb9B1qf7qjEOA,0.6660461379885684,No-Label
31771,UCiDLfLRyN09V7k14MLf_56Q,0.43344051942121786,No-Label
31772,UCiDWjCWCtmW41-I_xzOufIA,0.6665922476006785,No-Label
31773,UCiDX3jATurZSf2EKLAa2v3g,0.5221950689520964,No-Label
31774,UCiDYojuf-S9wwMs98aUGbJw,0.3561193866919883,No-Label
31775,UCiDZy_rfSodwFaVL_imGWgQ,0.5731818463308677,No-Label
31776,UCiDdaCDetfJBhp5o72UP4xA,0.5414844957882553,No-Label
31777,UCiDdq5E6W4Nf3zoCD2UAkDA,0.42412537555213137,No-Label
31778,UCiDg_Mo6aJAOEnlGI4iilQw,0.4721858010446192,No-Label
31779,UCiDqrYmUyyICHuSQ264TA8w,0.47601639990398154,No-Label
31780,UCiDwa95bWaCGX2sM4E-a8GA,0.5860361730946471,No-Label
31781,UCiDyg5GUMxZiHiwiQ29Nwhw,0.8025853977508891,No-Label
31782,UCiE1uvi3T_GBgawl340FVvA,0.3840184992780632,No-Label
31783,UCiE3q35hojEnPEjjCvnwm5A,0.3864049398289715,No-Label
31784,UCiE5dPVpnFpPl8ki4QjLH5Q,0.6716440962171937,No-Label
31785,UCiE86yS_VM7qjiICqRPmwLQ,0.6620771009994422,No-Label
31786,UCiEHVhv0SBMpP75JbzJShqw,0.6421770594842572,No-Label
31787,UCiEK-SwMjiYsiWzXvOKqKdg,0.5808573985314276,No-Label
31788,UCiEKDhv4v0YTc-ZtpABkXZA,0.6438643735799296,No-Label
31789,UCiEKV_MOhwZ7OEcgFyLKilw,0.6329885029201817,No-Label
31790,UCiELhJOcQL0F7aTuZb4SbcA,0.6429475501834396,No-Label
31791,UCiEPmLfXBGeiHiCn4HVtS5w,0.4533524694422797,No-Label
31792,UCiEk4xHBbz0hZNIBBpowdYQ,0.5897442408615513,No-Label
31793,UCiEnHNXkEQLKAQ-Jat7eM2A,0.5740212333861623,No-Label
31794,UCiEqmyQy5AlAEo3kE4G-1sw,0.42508926721338197,No-Label
31795,UCiF5HFwipoXlNahMHMEII_g,0.5507066684667401,No-Label
31796,UCiFAxnOO0KDcfBmFi3P0lOw,0.5110166980225472,No-Label
31797,UCiFE8wDjWLMWmnkbLgLGzdQ,0.3900987766509452,No-Label
31798,UCiFGRUKvGK_xp7jq6NO7BJQ,0.4399571614893281,No-Label
31799,UCiFMX6EDulmfluUJ9pEBgjA,0.3996097315159415,No-Label
31800,UCiG543V_WFfOrwWmcZmduBg,0.5274588211887788,No-Label
31801,UCiGKdw8X53rSqzJiLeL34Gw,0.4705633396871778,No-Label
31802,UCiGOIXjFqy5_mUNxQNOMfHw,0.6540644043181439,No-Label
31803,UCiGSAo2dhYYMacMfBd617rg,0.469820117314711,No-Label
31804,UCiGWpX9oCmMu3hRUV_ZBvpg,0.5421561646571509,No-Label
31805,UCiGk78dvOUUegStMPZ8y6Ag,0.5717530794445883,No-Label
31806,UCiGm_E4ZwYSHV3bcW1pnSeQ,0.6956695164721741,No-Label
31807,UCiGn80GDeYcBDCRwHmzUCRA,0.6979012596296508,No-Label
31808,UCiGs8bAma9q1fqP-3SokQZw,0.4330205871496416,No-Label
31809,UCiGxYawhEp4QyFcX0R60YdQ,0.6995635317246698,No-Label
31810,UCiH0P3McaOwX4gf7x3b3oTw,0.49264343557090673,No-Label
31811,UCiH828EtgQjTyNIMH6YiOSw,0.7141406876716365,No-Label
31812,UCiH8Ge6PcACkAeEnlE2CzYw,0.41468242965051905,No-Label
31813,UCiHFS5txB0O7jckRk-oK8XQ,0.5633523064995889,No-Label
31814,UCiHMbmqYE48wTm05pYKGBzQ,0.5717133345156757,No-Label
31815,UCiHRg_hyyHQe_IZ-efHR5Vg,0.5406679031739877,No-Label
31816,UCiHTqyILO4CRHeJRorlyhow,0.45600967595936054,No-Label
31817,UCiHZMZejDS4RIxDdBwoie9A,0.5935944067244378,No-Label
31818,UCiHc6oRZnXXZHZlaxbNkfQg,0.5208325538611502,No-Label
31819,UCiHdR2hAyFEXWCbNQgbu_Dg,0.406549589807934,No-Label
31820,UCiHi6xXLzi9FMr9B0zgoHqA,0.5906642436762543,No-Label
31821,UCiHnYgtOn8u9YovYplMeXcw,0.46804768870969815,No-Label
31822,UCiHwDqiw6-2dpSJEXkaCi9Q,0.7365773853762387,No-Label
31823,UCiI05hTrBeeqSRUrIwJsLlQ,0.4356315051695633,No-Label
31824,UCiIFLzjBUX5WpkVqVDVWMTQ,0.6283179462567132,No-Label
31825,UCiIIKrTlCj7dzuJpocuopeg,0.40703812376899573,No-Label
31826,UCiIOLHKtoG8mwXXUuZNzSkA,0.6548794331573065,No-Label
31827,UCiIT0Jy2DADQH_1aSgrQFqw,0.667182759303998,No-Label
31828,UCiIfxjMI8qfvMP75kACp6LA,0.5773052878882914,No-Label
31829,UCiIhoHKPMHm0tpga58IBQNQ,0.4780360574834463,No-Label
31830,UCiIu5_NeaCkv3Nt8R5u7pNg,0.4048097941943776,No-Label
31831,UCiIws_onINIcqZ3SUjSbnVg,0.5989384327734261,No-Label
31832,UCiJPoRDDw1jc5z15KmVBbqg,0.387501480090175,No-Label
31833,UCiJT4j06g9XNnLtBRvG9Xxw,0.5343936435073762,No-Label
31834,UCiJUp_NBW2D_UMQIvq2nlPg,0.46542531221413663,No-Label
31835,UCiJaRY3ARbwus3pLXcwJHTg,0.4782905838050813,No-Label
31836,UCiJgzib9YqnxXqJFN57uDNg,0.6096934905185427,No-Label
31837,UCiJioDz71bFsFoLmo0B3ixA,0.5582525249420273,No-Label
31838,UCiJiqEvUZxT6isIaXK7RXTg,0.3758357738093992,No-Label
31839,UCiJrnenKKccrju6qPybMidw,0.5781996549836997,No-Label
31840,UCiJrzjCE1JpWpi2f-_TZUVw,0.6209262293816971,No-Label
31841,UCiK8I2p78pO9covHcrC5HSQ,0.4264382981058773,No-Label
31842,UCiKAlktth67ey2CanQKc4RA,0.6299787397444114,No-Label
31843,UCiKGMZZmZXK-RpbKJGXgH3Q,0.6965563118845229,No-Label
31844,UCiKGz_aYSqgB7_fR-co0dMA,0.4417327138117663,No-Label
31845,UCiKH0VdBW0d-Dcjw93wzXgw,0.7432144358606559,No-Label
31846,UCiKPFvWsJBlucrYU8kJMkaQ,0.5304540870192286,No-Label
31847,UCiKUKTMbojTIPGWPR_eec9w,0.43917531813368516,No-Label
31848,UCiL6WwlHv2DCGpKUjWpSXrg,0.534198988393522,No-Label
31849,UCiL7Nuyf2rnxS6_J5s8g3yw,0.6416900942191495,No-Label
31850,UCiLCNI3WZyMvS0ZM5FJfmEg,0.6000530629837687,No-Label
31851,UCiLD9i3O8tY5d-LyQ1GxsTQ,0.6559144086201057,No-Label
31852,UCiLSEwYKrRPY-wC758azVqA,0.4957744704169298,No-Label
31853,UCiLSon57SBBHttu9fz4AmMQ,0.4538230667077289,No-Label
31854,UCiL_jwS4FtJgzuGsGY9ySEw,0.5751050332644584,No-Label
31855,UCiLf453LySN-_m_RGyXZs7w,0.5113242621107307,No-Label
31856,UCiM-OPNl6JFF4WV1pARZNmA,0.31361531366256906,No-Label
31857,UCiM8OI8ySYAoealLy-YRCbg,0.5371963415442197,No-Label
31858,UCiM9mWNxTWpKY-V9Eb9TfkA,0.7844666267843584,No-Label
31859,UCiMIeIhx3a-F1In-PQuRO7g,0.5439337985654884,No-Label
31860,UCiMNtu_Y-gd3ij7BT_clunw,0.5731166402300213,No-Label
31861,UCiMg06DjcUk5FRiM3g5sqoQ,0.7685539150344027,No-Label
31862,UCiMhD4jzUqG-IgPzUmmytRQ,0.7397674423198346,No-Label
31863,UCiMwMz3RMbW5mbx0iDcRQ2g,0.525267371627009,No-Label
31864,UCiN2KWeIlN836_CIjRH6jeA,0.679658729052424,No-Label
31865,UCiN4rF5XL_fKYOZkGKtdaMQ,0.6809647699275013,No-Label
31866,UCiNAqjrTOKTrYITtVp4_xJw,0.4913244228369803,No-Label
31867,UCiNBHFMjNdoJ3aB39gkT1-A,0.35957063496599884,No-Label
31868,UCiNCvGzwadWCZIzTUjoApRQ,0.4730649476503517,No-Label
31869,UCiND3wemaDyaKjJAavm-h2A,0.560381356049021,No-Label
31870,UCiNKKUO1OfqbuPZXYuCQs1w,0.39984774794997735,No-Label
31871,UCiNeUoUWfBLC8mJuMzI6hvw,0.6655406412688382,No-Label
31872,UCiNoiUVRseFRzz5fTEwnVZw,0.5063602136623537,No-Label
31873,UCiNvk5FE6TESvUQVa4ejfug,0.6319692531579924,No-Label
31874,UCiNz8SJChrsACj3MKj_0QEA,0.7313534956119548,No-Label
31875,UCiO1SkxDa6Q3Vik7HQ7GrBA,0.5480380201676321,No-Label
31876,UCiO618V7HnmcPROU_9lsxiw,0.4847046250264687,No-Label
31877,UCiO6qxlIPJnDWfAg3Cdf7iA,0.4832711726654284,No-Label
31878,UCiOHJ9WBvBrVhKEE3yNBeGw,0.49160068589851885,No-Label
31879,UCiOI2RmK0dCeQdElIphgsaQ,0.3470172220031653,No-Label
31880,UCiOOwCkaTpeYoW3pMSmFrDA,0.47853664115703476,No-Label
31881,UCiOPAnYULQ0P97xmPDB5Zrw,0.4252961249694929,No-Label
31882,UCiOQz8DICS3Um1oo9cxmg7A,0.5479766175624142,No-Label
31883,UCiOdJ4o1H7V4bYZTcXbA3CA,0.6209213222254484,No-Label
31884,UCiOkLo-uqm543NQv3Zjh03g,0.41541612634022335,No-Label
31885,UCiOm_FmFK4jxB9VRuFC1pag,0.589251519007557,No-Label
31886,UCiOpt9ZhThGr6bQaXMEQF8Q,0.48318845716881176,No-Label
31887,UCiOrOk3NQGW2GafvjLJknMA,0.6704548852457248,No-Label
31888,UCiP-eLsA7LrYNTdBcXFO6dA,0.5525609358550564,No-Label
31889,UCiP6wD_tYlYLYh3agzbByWQ,0.6550962473008859,No-Label
31890,UCiPFE4xI063BiCVCYJ_ni2A,0.4249532037686551,No-Label
31891,UCiPGkIebcT4QmEw6P6Lkubw,0.48681118619823693,No-Label
31892,UCiPJ_g02LuOgOG0ZNk5j1jA,0.6297541863335265,No-Label
31893,UCiPW7OlzTfQjR_vLlkYPZCg,0.5588087078039903,No-Label
31894,UCiP_FwGyJQ_6P8k5ON5mncQ,0.600035893316027,No-Label
31895,UCiPdjrLoUsyJh3XS7Aw7rzg,0.4776469389432798,No-Label
31896,UCiPwFbkHKb0c5MinbnniVjQ,0.36582799587347276,No-Label
31897,UCiPywDqO1dB34oxfEjjbQnw,0.5380380348518623,No-Label
31898,UCiQEkLg72s8jbWL0MK5GnmA,0.4374151035269779,No-Label
31899,UCiQMYozSSTkJ2twtZM1bG9w,0.5101660916356632,No-Label
31900,UCiQOZOhSZpLaigDGgYhT4ng,0.6979355359420731,No-Label
31901,UCiQRnlP5wwjtVKqOdQB26-g,0.5342779185195186,No-Label
31902,UCiQgAN-eT-ktpBoBtJTFv7w,0.45788531673491883,No-Label
31903,UCiQt8SWd6qp90kMvVbflqIw,0.58259834096057,No-Label
31904,UCiQwMvaq6QiumvtcWX7mqCQ,0.36933380103818103,No-Label
31905,UCiRVrFwTXrW-AH7RoL-8VMQ,0.40475818810642006,No-Label
31906,UCiRYrbBmIWvORTN7aGppDFQ,0.4244656397770232,No-Label
31907,UCiRbCCTqrl51LQD0XYcD0jQ,0.4199122971232878,No-Label
31908,UCiReSwhx7y_LpNFNg4GCuCQ,0.4921311853549683,No-Label
31909,UCiRiQGCHGjDLT9FQXFW0I3A,0.7815479379453507,No-Label
31910,UCiRjg6sUG_jBLZwW1wMk5GQ,0.47661504629885154,No-Label
31911,UCiS3k7AEsBx6-CBDUwFnKug,0.45969247097555016,No-Label
31912,UCiS4L2Gelx9BaOQ2UPXsDGg,0.33128209573421064,No-Label
31913,UCiS882YPwZt1NfaM0gR0D9Q,0.6431302544212348,No-Label
31914,UCiS9D8YuyHpzoiw0ymATjvA,0.5277865086968563,No-Label
31915,UCiSDDJhNkCu5SNj169CGt6Q,0.24358303766899408,No-Label
31916,UCiSGTnWyh0Z9em-BMCUjkyA,0.40366899459589395,No-Label
31917,UCiSKnkKCKAQVxMUWpZQobuQ,0.6362696785289088,No-Label
31918,UCiSQf6v-4cNmbEFdind5z2Q,0.6757937458035094,No-Label
31919,UCiSVf-UpLC9rRjAT1qRTW0g,0.5198471374987635,No-Label
31920,UCiSa9WLTLdYu4FvjnQM_UbA,0.24358303766899408,No-Label
31921,UCiSaV_HIWr0roPWuPSz25MA,0.5852723556880477,No-Label
31922,UCiSdOeno3pebzKwjbdbZIKw,0.4503492782371398,No-Label
31923,UCiSfjwYIGaLIHI7fHbyCpiw,0.4616208437337213,No-Label
31924,UCiSvEEKUKTDCWz-ubCPPfnQ,0.5915330389589929,No-Label
31925,UCiSx_RyMYooNKnxTl80983w,0.7267387568784327,No-Label
31926,UCiT4lJYXVC5Ev8Mlp8o7-Zg,0.46641069321070233,No-Label
31927,UCiT9RITQ9PW6BhXK0y2jaeg,0.524229285491571,No-Label
31928,UCiTDv6q1XYwZnAm2EYN8wKw,0.44263227197857224,No-Label
31929,UCiTGKA9W0G0TL8Hm7Uf_u9A,0.7577881416739833,No-Label
31930,UCiTK_QAnWR0nFRnadoNDpbA,0.3150590886273636,No-Label
31931,UCiTMIiGJ0ZEIQB1JWU02IFQ,0.5049430705136068,No-Label
31932,UCiTTe3mBodoZVGVhQDpEFjg,0.6882432279719819,No-Label
31933,UCiTUSZmwlQHetm9TrEYSYew,0.5543962374635364,No-Label
31934,UCiTUkKaaZbIo1Le7Jf_GD0g,0.5181537830999904,No-Label
31935,UCiTdG02P4T9qa6gd3VKjbJA,0.6448723054767151,No-Label
31936,UCiTe98nt3eklIrEft9v3BLA,0.3637230756621449,No-Label
31937,UCiThCkZxKWX3BYrjHXO-_Rg,0.5152923869690791,No-Label
31938,UCiTjCIT_9EXV1Wp1cY0zaUA,0.6471418260996797,No-Label
31939,UCiTnfugk85-N3Z3wstB72og,0.6986379410458182,No-Label
31940,UCiU1-5VronbfeScuABAJC4A,0.4776131839613809,No-Label
31941,UCiU62OZdeYaOWzryECkxROA,0.3150590886273636,No-Label
31942,UCiUAwWZLz7UYKwTh1dOuJ1A,0.6683415611647322,No-Label
31943,UCiUC-8OJ7OqxyEEPNkBJEfA,0.5271498994218456,No-Label
31944,UCiUHGAbtjCrLO3ZPrTfle3Q,0.47939746478793366,No-Label
31945,UCiUHMTnVH_tbwYt89-c_BGw,0.5343574425037931,No-Label
31946,UCiUNhNOpGImlrr06ZZ-zWQg,0.4488060022968905,No-Label
31947,UCiUSwP_ExnJqpsUiEesXJtQ,0.5908921355651134,No-Label
31948,UCiUkcNS6W0n8QdosuZASduQ,0.6967955386717315,No-Label
31949,UCiUnrCUGCJTCC7KjuW493Ww,0.5421378524136377,No-Label
31950,UCiUteckG37fXz0g5h8iZ_0g,0.6734030066748352,No-Label
31951,UCiV5HYQ4OCPK6z2MiybLpEw,0.6376008090027491,No-Label
31952,UCiVJGGp2jyxqi5dm8tvYM9g,0.5419090721613871,No-Label
31953,UCiVJZlfcmWMUiXv5oywnDhQ,0.4977586496552699,No-Label
31954,UCiVJh0t5qZvLHmxI0QRWHeg,0.41534429659195343,No-Label
31955,UCiVLSJ2MpNteP1oLYfu0VTw,0.5728707953619336,No-Label
31956,UCiVLfWmIuv9cDd2vUuNu71Q,0.5131485045051087,No-Label
31957,UCiVOmPv52Quv0Y4IwAxqpOQ,0.48184394391660884,No-Label
31958,UCiVQLmPxXRqpu6dQ2IWw0lQ,0.40760183401261996,No-Label
31959,UCiVWjDbSQMGFddqRwToBRbg,0.49982642807989724,No-Label
31960,UCiVZDHuOoqQTtM_phaEH-7Q,0.5184499129062675,No-Label
